1;227;215,83;20,87;2
1;222;214,17;20,87;2
1;222;213,33;20,94;2
1;222;210,83;20,87;2
1;246;192,5;20,87;2
1;246;206,67;20,87;2
1;246;186,67;20,87;2
1;246;191,67;20,87;2
1;246;193,33;20,87;2
1;223;201,67;20,87;2
1;223;108,33;20,94;2
1;246;206,67;20,87;2
1;268;205,83;20,87;2
1;268;207,5;20,87;2
1;268;208,33;20,94;2
1;268;209,17;20,87;2
1;235;210;20,87;2
1;235;210;20,87;2
1;222;211,67;20,87;2
1;222;210;20,87;2
1;222;210,83;20,87;2
1;210;210;20,87;2
1;210;210;20,87;2
1;210;210;20,87;2
1;210;209,17;20,87;2
1;226;208,33;20,87;2
1;227;209,17;20,87;2
1;249;209,17;20,87;2
1;247;210;20,87;2
1;247;211,67;20,87;2
1;247;213,33;20,87;2
1;247;213,33;20,87;2
1;247;213,33;20,87;2
1;244;213,33;20,87;2
1;244;213,33;20,87;2
1;229;213,33;20,87;2
1;207;213,33;20,87;2
1;207;210,83;20,87;2
1;229;210;20,87;2
1;206;210;20,87;2
1;230;208,33;20,87;2
1;230;208,33;20,87;2
1;217;206,67;20,87;2
1;217;205,83;20,87;2
1;227;205;20,87;2
1;217;204,17;20,94;2
1;214;203,33;20,87;2
1;227;202,5;20,87;2
1;235;202,5;20,87;2
1;214;204,17;20,87;2
1;235;204,17;20,87;2
1;249;205;20,87;2
1;251;205,83;20,87;2
1;283;206,67;20,87;2
1;301;207,5;20,87;2
1;301;207,5;20,87;2
1;251;207,5;20,87;2
1;251;206,67;20,87;2
1;251;206,67;20,87;2
1;241;205;20,87;2
1;241;204,17;20,87;2
1;241;203,33;20,87;2
1;235;203,33;20,87;2
1;226;202,5;20,87;2
1;196;201,67;20,87;2
1;196;201,67;20,87;2
1;226;200,83;20,87;2
1;226;200,83;20,87;2
1;238;200,83;20,87;2
1;251;201,67;20,87;2
1;238;201,67;20,87;2
1;222;200,83;20,87;2
1;222;200,83;20,87;2
1;208;200,83;20,87;2
1;196;200;20,87;2
1;196;200;20,87;2
1;196;200;20,87;2
1;196;199,17;20,87;2
1;232;199,17;20,87;2
1;232;199,17;20,87;2
1;232;199,17;20,87;2
1;238;200;20,87;2
0;238;200,83;20,87;2
0;214;203,33;20,87;2
0;225;200,83;20,87;2
0;225;200,83;20,87;2
0;220;200;20,87;2
0;225;199,17;20,87;2
0;240;198,33;20,87;2
1;253;197,5;20,87;2
1;253;196,67;20,87;2
1;253;196,67;20,87;2
1;233;196,67;20,87;2
1;228;198,33;20,87;2
1;228;199,17;20,87;2
1;233;198,33;20,87;2
1;256;198,33;20,87;2
1;256;198,33;20,87;2
1;256;198,33;20,87;2
1;251;198,33;20,87;2
1;233;199,17;20,87;2
1;233;200;20,87;2
1;233;200,83;20,87;2
1;243;202,5;20,87;2
1;243;205;20,87;2
1;281;203,33;20,87;2
1;281;203,33;20,87;2
1;281;204,17;20,87;2
1;232;203,33;20,87;2
1;215;202,5;20,87;2
1;215;200,83;20,87;2
1;216;200,83;20,87;2
1;218;198,33;20,94;2
1;218;196,67;20,87;2
1;218;196,67;20,87;2
1;237;195;20,87;2
1;263;195;20,87;2
1;263;195,83;20,87;2
1;292;196,67;20,87;2
1;292;198,33;20,87;2
1;264;197,5;20,87;2
1;260;197,5;20,87;2
1;255;198,33;20,87;2
1;200;198,33;20,87;2
1;200;199,17;20,87;2
1;251;199,17;20,87;2
1;251;200;20,87;2
1;251;200,83;20,87;2
1;251;200,83;20,87;2
1;229;201,67;20,87;2
1;229;202,5;20,87;2
1;214;202,5;20,87;2
1;229;204,17;20,87;2
1;220;204,17;20,87;2
1;229;203,33;20,87;2
1;220;203,33;20,87;2
1;220;202,5;20,94;2
1;196;203,33;20,87;2
1;196;203,33;20,87;2
1;194;204,17;20,87;2
1;196;204,17;20,87;2
1;227;205;20,87;2
1;227;205;20,87;2
1;227;205,83;20,87;2
1;227;205,83;20,94;2
1;227;205,83;20,87;2
1;241;205,83;20,87;2
1;241;206,67;20,87;2
1;234;208,33;20,87;2
1;267;208,33;20,87;2
1;234;208,33;20,87;2
1;223;208,33;20,87;2
1;206;209,17;20,87;2
1;190;208,33;20,87;2
1;188;208,33;20,87;2
1;190;206,67;20,87;2
1;190;208,33;20,87;2
1;217;206,67;20,87;2
1;217;206,67;20,87;2
1;217;207,5;20,87;2
1;217;208,33;20,87;2
1;260;209,17;20,87;2
1;216;210,83;20,87;2
1;200;210,83;20,87;2
1;260;211,67;20,87;2
1;260;211,67;20,87;2
1;193;213,33;20,87;2
1;193;213,33;20,87;2
1;193;213,33;20,87;2
1;193;213,33;20,87;2
1;192;214,17;20,87;2
1;192;215;20,87;2
1;193;214,17;20,87;2
1;193;213,33;20,87;2
1;192;215;20,87;2
1;208;213,33;20,87;2
1;158;213,33;20,87;2
1;158;213,33;20,87;2
1;158;213,33;20,87;2
1;155;213,33;20,87;2
1;155;213,33;20,87;2
1;186;213,33;20,87;2
1;207;213,33;20,87;2
0;270;216,67;20,87;2
0;270;215;20,87;2
0;269;217,5;20,87;2
0;269;217,5;20,87;2
0;269;218,33;20,87;2
0;233;219,17;20,87;2
0;229;219,17;20,87;2
0;229;218,33;20,87;2
0;230;218,33;20,87;2
0;182;220,83;20,87;2
0;230;220,83;20,87;2
0;230;223,33;20,87;2
0;216;218,33;20,87;2
0;216;221,67;20,87;2
0;216;216,67;20,87;2
0;216;216,67;20,87;2
0;216;218,33;20,87;2
0;200;217,5;20,87;2
0;200;215,83;20,87;2
0;283;216,67;20,87;2
0;250;216,67;20,87;2
1;302;216,67;20,87;2
1;302;215,83;20,81;2
1;250;210;20,87;2
1;143;210,83;20,87;2
1;141;210,83;20,81;2
1;141;210,83;20,87;2
1;143;208,33;20,87;2
1;179;210,83;20,87;2
1;179;210,83;20,87;2
1;201;206,67;20,87;2
1;179;206,67;20,87;2
1;201;205,83;20,87;2
1;201;218,33;20,87;2
1;235;217,5;20,87;2
